case,activity,time
Case 121,Turning Q.C.,2012-01-11T07:35:00Z
Case 121,Turning & Milling - Machine 5,2012-01-11T07:42:00Z
Case 121,Turning Q.C.,2012-01-11T07:42:00Z
Case 121,Turning & Milling - Machine 4,2012-01-11T07:48:00Z
Case 121,Turning & Milling - Machine 4,2012-01-11T08:00:00Z
Case 121,Turning & Milling - Machine 4,2012-01-11T08:09:00Z
Case 121,Turning & Milling - Machine 4,2012-01-11T08:09:00Z
Case 121,Turning & Milling Q.C.,2012-01-11T08:27:00Z
Case 121,Laser Marking - Machine 7,2012-01-11T09:07:00Z
Case 121,Deburring - Manual,2012-01-11T09:21:00Z
Case 121,Flat Grinding - Machine 11,2012-01-11T09:43:00Z
Case 121,Lapping - Machine 1,2012-01-11T10:00:00Z
Case 121,Round Grinding - Machine 3,2012-01-11T10:08:00Z
Case 121,Round Grinding - Machine 3,2012-01-11T10:08:00Z
Case 121,Round Grinding - Q.C.,2012-01-11T10:22:00Z
Case 121,Lapping - Machine 1,2012-01-11T10:53:00Z
Case 121,Round Grinding - Machine 3,2012-01-11T11:00:00Z
Case 121,Round Grinding - Machine 3,2012-01-11T11:20:00Z
Case 122,Turning & Milling - Machine 5,2012-01-11T12:04:00Z
Case 122,Turning & Milling - Machine 5,2012-01-11T12:38:00Z
Case 122,Turning & Milling - Machine 5,2012-01-11T12:40:00Z
Case 122,Turning & Milling - Machine 5,2012-01-11T12:45:00Z
Case 122,Turning & Milling Q.C.,2012-01-11T13:04:00Z
Case 122,Turning & Milling Q.C.,2012-01-11T13:05:00Z
Case 122,Laser Marking - Machine 7,2012-01-11T13:24:00Z
Case 122,Deburring - Manual,2012-01-11T14:05:00Z
Case 122,Flat Grinding - Machine 11,2012-01-11T14:23:00Z
Case 122,Lapping - Machine 1,2012-01-11T14:31:00Z
Case 122,Round Grinding - Machine 2,2012-01-11T15:06:00Z
Case 122,Round Grinding - Machine 2,2012-01-11T15:10:00Z
Case 122,Round Grinding - Q.C.,2012-01-11T15:45:00Z
Case 122,Round Grinding - Q.C.,2012-01-11T15:49:00Z
Case 122,Lapping - Machine 1,2012-01-11T15:54:00Z
Case 122,Lapping - Machine 1,2012-01-11T16:04:00Z
Case 122,Round Grinding - Machine 2,2012-01-11T16:10:00Z
Case 122,Round Grinding - Machine 2,2012-01-11T16:18:00Z
Case 122,Round Grinding - Machine 2,2012-01-11T16:20:00Z
Case 122,Final Inspection Q.C.,2012-01-11T17:45:00Z
Case 122,Final Inspection Q.C.,2012-01-11T18:09:00Z
Case 122,Laser Marking - Machine 7,2012-01-11T18:59:00Z
Case 122,Grinding Rework - Machine 12,2012-01-11T20:00:00Z
Case 122,Final Inspection Q.C.,2012-01-11T21:04:00Z
Case 122,Final Inspection Q.C.,2012-01-11T21:32:00Z
Case 122,Packing,2012-01-11T22:51:00Z
Case 123,Turning & Milling - Machine 4,2012-01-11T23:00:00Z
Case 123,Turning & Milling - Machine 4,2012-01-12T00:00:00Z
Case 123,Turning & Milling - Machine 4,2012-01-12T00:00:00Z
Case 123,Turning & Milling - Machine 4,2012-01-12T06:50:00Z
Case 123,Turning & Milling - Machine 4,2012-01-12T06:53:00Z
Case 123,Turning & Milling - Machine 4,2012-01-12T06:59:00Z
Case 123,Turning & Milling - Machine 4,2012-01-12T07:00:00Z
Case 123,Turning & Milling - Machine 4,2012-01-12T07:00:00Z
Case 123,Turning & Milling - Machine 4,2012-01-12T07:05:00Z
Case 123,Turning & Milling - Machine 4,2012-01-12T07:06:00Z
Case 123,Turning & Milling Q.C.,2012-01-12T07:08:00Z
Case 123,Turning & Milling - Machine 4,2012-01-12T07:27:00Z
Case 123,Turning & Milling - Machine 4,2012-01-12T07:45:00Z
Case 123,Turning & Milling - Machine 4,2012-01-12T08:03:00Z
Case 123,Turning & Milling - Machine 4,2012-01-12T08:20:00Z
Case 123,Turning & Milling Q.C.,2012-01-12T09:00:00Z
Case 123,Turning & Milling - Machine 4,2012-01-12T11:30:00Z
Case 123,Turning & Milling - Machine 4,2012-01-12T12:15:00Z
Case 123,Laser Marking - Machine 7,2012-01-12T12:25:00Z
Case 124,Turning & Milling - Machine 4,2012-01-12T12:34:00Z
Case 124,Turning & Milling - Machine 4,2012-01-12T12:42:00Z
Case 124,Turning & Milling - Machine 4,2012-01-12T12:53:00Z
Case 124,Turning & Milling - Machine 4,2012-01-12T13:20:00Z
Case 124,Turning & Milling Q.C.,2012-01-12T13:35:00Z
Case 124,Laser Marking - Machine 7,2012-01-12T13:59:00Z
Case 124,Lapping - Machine 1,2012-01-12T15:05:00Z
Case 124,Final Inspection Q.C.,2012-01-12T15:06:00Z
Case 124,Final Inspection Q.C.,2012-01-12T16:04:00Z
Case 124,Packing,2012-01-12T20:49:00Z
Case 125,Turning & Milling - Machine 6,2012-01-12T23:38:00Z
Case 125,Turning & Milling - Machine 6,2012-01-12T23:40:00Z
Case 125,Turning & Milling Q.C.,2012-01-12T23:41:00Z
Case 125,Turning & Milling - Machine 6,2012-01-12T23:42:00Z
Case 125,Turning & Milling - Machine 6,2012-01-13T00:00:00Z
Case 126,Turning & Milling - Machine 4,2012-01-13T00:21:00Z
Case 126,Turning & Milling - Machine 4,2012-01-13T06:52:00Z
Case 126,Turning & Milling - Machine 4,2012-01-13T06:53:00Z
Case 126,Turning & Milling Q.C.,2012-01-13T07:00:00Z
Case 126,Turning & Milling - Machine 4,2012-01-13T07:00:00Z
Case 126,Turning & Milling Q.C.,2012-01-13T07:09:00Z
Case 126,Laser Marking - Machine 7,2012-01-13T07:23:00Z
Case 126,Lapping - Machine 1,2012-01-13T07:24:00Z
Case 126,Lapping - Machine 1,2012-01-13T07:48:00Z
Case 126,Lapping - Machine 1,2012-01-13T08:00:00Z
Case 126,Round Grinding - Machine 12,2012-01-13T08:20:00Z
Case 126,Round Grinding - Machine 12,2012-01-13T08:30:00Z
Case 126,Round Grinding - Machine 12,2012-01-13T09:00:00Z
Case 126,Final Inspection Q.C.,2012-01-13T09:32:00Z
Case 126,Packing,2012-01-13T09:39:00Z
Case 127,Turning & Milling - Machine 6,2012-01-13T11:00:00Z
Case 127,Turning & Milling - Machine 6,2012-01-13T12:00:00Z
Case 127,Turning & Milling - Machine 6,2012-01-13T12:03:00Z
Case 127,Turning & Milling - Machine 6,2012-01-13T12:25:00Z
Case 127,Turning & Milling Q.C.,2012-01-13T12:48:00Z
Case 127,Turning & Milling - Machine 6,2012-01-14T09:00:00Z
Case 127,Turning & Milling - Machine 6,2012-01-14T13:00:00Z
Case 127,Turning & Milling - Machine 6,2012-01-14T13:00:00Z
Case 127,Lapping - Machine 1,2012-01-14T13:00:00Z
Case 127,Turning & Milling - Machine 6,2012-01-14T17:00:00Z
Case 127,Turning & Milling Q.C.,2012-01-14T21:46:00Z
Case 127,Turning & Milling - Machine 6,2012-01-14T22:15:00Z
Case 127,Turning & Milling - Machine 6,2012-01-14T22:55:00Z
Case 127,Turning & Milling Q.C.,2012-01-14T22:56:00Z
Case 127,Lapping - Machine 1,2012-01-14T23:55:00Z
Case 127,Turning & Milling - Machine 6,2012-01-14T23:55:00Z
Case 127,Laser Marking - Machine 7,2012-01-15T00:00:00Z
Case 127,Packing,2012-01-15T00:00:00Z
Case 127,Turning & Milling - Machine 6,2012-01-15T00:00:00Z
Case 127,Turning & Milling Q.C.,2012-01-15T00:00:00Z
Case 127,Final Inspection Q.C.,2012-01-15T00:00:00Z
Case 127,Final Inspection Q.C.,2012-01-15T00:00:00Z
Case 127,Turning & Milling Q.C.,2012-01-15T00:00:00Z
Case 127,Lapping - Machine 1,2012-01-15T00:00:00Z
Case 127,Laser Marking - Machine 7,2012-01-15T00:00:00Z
Case 127,Turning & Milling Q.C.,2012-01-15T00:26:00Z
Case 127,Turning & Milling Q.C.,2012-01-15T03:17:00Z
Case 127,Final Inspection Q.C.,2012-01-15T06:50:00Z
Case 127,Final Inspection Q.C.,2012-01-15T06:52:00Z
Case 127,Final Inspection Q.C.,2012-01-15T07:00:00Z
Case 127,Lapping - Machine 1,2012-01-15T07:19:00Z
Case 127,Laser Marking - Machine 7,2012-01-15T08:08:00Z
Case 127,Packing,2012-01-15T08:16:00Z
Case 127,Laser Marking - Machine 7,2012-01-15T08:40:00Z
Case 127,Lapping - Machine 1,2012-01-15T09:00:00Z
Case 127,Lapping - Machine 1,2012-01-15T09:00:00Z
Case 127,Final Inspection Q.C.,2012-01-15T09:10:00Z
Case 127,Final Inspection Q.C.,2012-01-15T09:18:00Z
Case 127,Packing,2012-01-15T09:20:00Z
Case 127,Final Inspection Q.C.,2012-01-15T09:32:00Z
Case 129,Turning & Milling - Machine 8,2012-01-15T09:45:00Z
Case 129,Turning & Milling Q.C.,2012-01-15T10:13:00Z
Case 129,Turning & Milling - Machine 8,2012-01-15T10:20:00Z
Case 129,Turning & Milling - Machine 8,2012-01-15T10:31:00Z
Case 129,Turning & Milling Q.C.,2012-01-15T10:52:00Z
Case 129,Lapping - Machine 1,2012-01-15T11:03:00Z
Case 129,Lapping - Machine 1,2012-01-15T11:33:00Z
Case 129,Packing,2012-01-15T12:14:00Z
Case 129,Final Inspection Q.C.,2012-01-15T12:21:00Z
Case 129,Laser Marking - Machine 7,2012-01-15T12:30:00Z
Case 13,Turning - Machine 9,2012-01-15T13:20:00Z
Case 13,Turning - Machine 9,2012-01-15T14:00:00Z
Case 13,Turning - Machine 9,2012-01-15T14:07:00Z
Case 13,Packing,2012-01-15T14:07:00Z
Case 13,Turning Q.C.,2012-01-15T14:27:00Z
Case 13,Laser Marking - Machine 7,2012-01-15T14:30:00Z
Case 13,Final Inspection Q.C.,2012-01-15T15:04:00Z
Case 130,Turning & Milling - Machine 6,2012-01-15T15:14:00Z
Case 133,Turning & Milling - Machine 4,2012-01-15T15:31:00Z
Case 133,Turning & Milling - Machine 4,2012-01-15T16:18:00Z
Case 133,Turning & Milling - Machine 4,2012-01-15T16:19:00Z
Case 133,Turning & Milling - Machine 4,2012-01-15T16:24:00Z
Case 134,Turning & Milling - Machine 4,2012-01-15T16:26:00Z
Case 134,Turning & Milling - Machine 4,2012-01-15T18:04:00Z
Case 134,Turning & Milling - Machine 4,2012-01-15T20:02:00Z
Case 134,Turning & Milling - Machine 4,2012-01-15T20:06:00Z
Case 135,Turning & Milling - Machine 5,2012-01-15T21:14:00Z
Case 135,Turning & Milling - Machine 5,2012-01-15T21:15:00Z
Case 135,Turning & Milling - Machine 5,2012-01-15T22:25:00Z
Case 135,Turning & Milling - Machine 5,2012-01-15T23:33:00Z
Case 135,Turning & Milling - Machine 5,2012-01-15T23:34:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T00:00:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T00:00:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T00:00:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T00:00:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T00:00:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T00:00:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T00:00:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T02:36:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T02:38:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T05:20:00Z
Case 135,Turning & Milling Q.C.,2012-01-16T06:57:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T06:59:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T07:00:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T07:00:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T07:00:00Z
Case 135,Turning & Milling Q.C.,2012-01-16T07:03:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T07:29:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T08:00:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T08:12:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T08:28:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T09:00:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T09:00:00Z
Case 135,Turning & Milling Q.C.,2012-01-16T09:30:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T09:50:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T10:00:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T10:10:00Z
Case 135,Turning & Milling Q.C.,2012-01-16T10:14:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T10:30:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T11:01:00Z
Case 135,Turning & Milling - Machine 5,2012-01-16T12:13:00Z
Case 135,Turning & Milling Q.C.,2012-01-16T12:43:00Z
Case 136,Turning & Milling - Machine 6,2012-01-16T13:20:00Z
Case 136,Turning & Milling - Machine 6,2012-01-16T13:20:00Z
Case 136,Turning & Milling Q.C.,2012-01-16T13:37:00Z
Case 137,Turning & Milling - Machine 4,2012-01-16T13:39:00Z
Case 137,Turning & Milling - Machine 4,2012-01-16T14:11:00Z
Case 137,Turning & Milling - Machine 4,2012-01-16T14:50:00Z
Case 137,Turning & Milling Q.C.,2012-01-16T14:54:00Z
Case 138,Turning & Milling - Machine 4,2012-01-16T15:08:00Z
Case 138,Turning & Milling - Machine 4,2012-01-16T15:34:00Z
Case 138,Turning & Milling - Machine 4,2012-01-16T15:54:00Z
Case 138,Turning & Milling - Machine 4,2012-01-16T16:00:00Z
Case 138,Turning & Milling - Machine 5,2012-01-16T16:08:00Z
Case 138,Turning & Milling Q.C.,2012-01-16T16:21:00Z
Case 138,Turning & Milling Q.C.,2012-01-16T16:22:00Z
Case 138,Turning & Milling Q.C.,2012-01-16T16:24:00Z
Case 138,Laser Marking - Machine 7,2012-01-16T16:33:00Z
Case 139,Round Grinding - Q.C.,2012-01-16T16:58:00Z
Case 140,Turning & Milling - Machine 5,2012-01-16T17:05:00Z
Case 140,Turning & Milling - Machine 5,2012-01-16T17:49:00Z
Case 140,Turning & Milling Q.C.,2012-01-16T18:08:00Z
Case 140,Laser Marking - Machine 7,2012-01-16T19:28:00Z
Case 140,Lapping - Machine 1,2012-01-16T20:11:00Z
Case 140,Round Grinding - Machine 2,2012-01-16T20:14:00Z
Case 140,Round Grinding - Machine 2,2012-01-16T20:14:00Z
Case 140,Round Grinding - Machine 2,2012-01-16T20:16:00Z
Case 140,Grinding Rework - Machine 12,2012-01-16T21:21:00Z
Case 140,Round Grinding - Machine 2,2012-01-16T23:39:00Z
Case 140,Packing,2012-01-16T23:52:00Z
Case 140,Final Inspection Q.C.,2012-01-17T00:00:00Z
Case 141,Turning & Milling - Machine 4,2012-01-17T00:00:00Z
Case 142,Turning & Milling Q.C.,2012-01-17T00:00:00Z
Case 142,Turning & Milling Q.C.,2012-01-17T00:01:00Z
Case 144,Packing,2012-01-17T02:04:00Z
Case 144,Final Inspection Q.C.,2012-01-17T06:50:00Z
Case 145,Turning - Machine 8,2012-01-17T06:53:00Z
Case 145,Turning - Machine 8,2012-01-17T07:00:00Z
Case 145,Turning - Machine 8,2012-01-17T07:00:00Z
Case 145,Turning - Machine 8,2012-01-17T07:00:00Z
Case 145,Turning Q.C.,2012-01-17T07:01:00Z
Case 145,Flat Grinding - Machine 11,2012-01-17T07:22:00Z
Case 145,Lapping - Machine 1,2012-01-17T07:37:00Z
Case 145,Final Inspection Q.C.,2012-01-17T08:00:00Z
Case 145,Wire Cut - Machine 13,2012-01-17T08:15:00Z
Case 145,Wire Cut - Machine 18,2012-01-17T08:18:00Z
Case 145,Wire Cut - Machine 18,2012-01-17T08:38:00Z
Case 145,Turning Q.C.,2012-01-17T09:00:00Z
Case 145,Lapping - Machine 1,2012-01-17T09:07:00Z
Case 145,Laser Marking - Machine 7,2012-01-17T09:24:00Z
Case 145,Packing,2012-01-17T09:57:00Z
Case 145,Final Inspection Q.C.,2012-01-17T10:01:00Z
Case 146,Packing,2012-01-17T10:20:00Z
Case 146,Final Inspection Q.C.,2012-01-17T10:30:00Z
Case 147,Turning - Machine 8,2012-01-17T10:46:00Z
Case 147,Turning - Machine 8,2012-01-17T11:00:00Z
Case 147,Turning - Machine 8,2012-01-17T11:00:00Z
Case 147,Turning - Machine 8,2012-01-17T11:18:00Z
Case 147,Packing,2012-01-17T11:26:00Z
Case 147,Turning Q.C.,2012-01-17T11:28:00Z
Case 147,Deburring - Manual,2012-01-17T11:45:00Z
Case 147,Final Inspection Q.C.,2012-01-17T11:58:00Z
Case 148,Rework Milling - Machine 28,2012-01-17T12:47:00Z
Case 148,Fix EDM,2012-01-17T12:48:00Z
Case 148,Final Inspection Q.C.,2012-01-17T13:00:00Z
Case 148,Milling Q.C.,2012-01-17T13:00:00Z
Case 148,Packing,2012-01-17T13:00:00Z
Case 148,Milling - Machine 14,2012-01-17T13:20:00Z
Case 148,Final Inspection Q.C.,2012-01-17T13:27:00Z
Case 150,Flat Grinding - Machine 11,2012-01-17T13:47:00Z
Case 150,Laser Marking - Machine 7,2012-01-17T14:25:00Z
Case 150,Round Grinding - Machine 3,2012-01-17T15:00:00Z
Case 150,Final Inspection Q.C.,2012-01-17T15:02:00Z
Case 153,Round Grinding - Manual,2012-01-17T15:14:00Z
Case 153,Round Grinding - Manual,2012-01-17T15:26:00Z
Case 153,Final Inspection Q.C.,2012-01-17T15:31:00Z
Case 153,Final Inspection Q.C.,2012-01-17T15:50:00Z
Case 153,Packing,2012-01-17T16:23:00Z
Case 154,Round Grinding - Q.C.,2012-01-17T16:32:00Z
Case 154,Flat Grinding - Machine 26,2012-01-17T16:48:00Z
Case 154,Final Inspection Q.C.,2012-01-17T17:17:00Z
Case 154,Packing,2012-01-17T18:09:00Z
Case 155,Turning - Machine 8,2012-01-17T18:41:00Z
Case 155,Turning & Milling - Machine 8,2012-01-17T19:24:00Z
Case 155,Turning & Milling - Machine 8,2012-01-17T20:01:00Z
Case 155,Turning & Milling - Machine 8,2012-01-17T20:01:00Z
Case 155,Turning & Milling Q.C.,2012-01-17T20:09:00Z
Case 155,Turning & Milling Q.C.,2012-01-17T20:10:00Z
Case 155,Laser Marking - Machine 7,2012-01-17T20:54:00Z
Case 155,Laser Marking - Machine 7,2012-01-17T20:59:00Z
Case 155,Lapping - Machine 1,2012-01-17T22:37:00Z
Case 155,Final Inspection Q.C.,2012-01-17T23:25:00Z
Case 155,Final Inspection Q.C.,2012-01-17T23:49:00Z
Case 155,Packing,2012-01-17T23:50:00Z
Case 156,Turning & Milling - Machine 9,2012-01-18T00:00:00Z
Case 156,Turning & Milling - Machine 9,2012-01-18T00:00:00Z
Case 156,Turning & Milling - Machine 9,2012-01-18T00:00:00Z
Case 156,Turning & Milling - Machine 9,2012-01-18T00:00:00Z
Case 156,Turning & Milling - Machine 9,2012-01-18T00:00:00Z
Case 156,Turning & Milling Q.C.,2012-01-18T00:00:00Z
Case 156,Final Inspection Q.C.,2012-01-18T00:53:00Z
Case 156,Turning & Milling Q.C.,2012-01-18T03:51:00Z
Case 156,Laser Marking - Machine 7,2012-01-18T05:32:00Z
Case 156,Lapping - Machine 1,2012-01-18T06:50:00Z
Case 156,Final Inspection Q.C.,2012-01-18T06:59:00Z
Case 156,Final Inspection Q.C.,2012-01-18T07:00:00Z
Case 156,Turning & Milling - Machine 10,2012-01-18T07:00:00Z
Case 156,Packing,2012-01-18T07:00:00Z
Case 157,Lapping - Machine 1,2012-01-18T07:00:00Z
Case 163,Packing,2012-01-18T07:01:00Z
Case 163,Final Inspection Q.C.,2012-01-18T07:03:00Z
Case 163,Turning Q.C.,2012-01-18T07:10:00Z
Case 163,Turning Q.C.,2012-01-18T07:10:00Z
Case 163,Turning - Machine 8,2012-01-18T07:15:00Z
Case 163,Final Inspection Q.C.,2012-01-18T07:25:00Z
Case 163,Final Inspection Q.C.,2012-01-18T07:40:00Z
Case 163,Packing,2012-01-18T07:45:00Z
Case 163,Final Inspection Q.C.,2012-01-18T07:58:00Z
Case 163,Final Inspection Q.C.,2012-01-18T08:00:00Z
Case 163,Packing,2012-01-18T08:09:00Z
Case 163,Final Inspection Q.C.,2012-01-18T08:18:00Z
Case 163,Final Inspection Q.C.,2012-01-18T08:35:00Z
Case 17,Turning - Machine 8,2012-01-18T08:36:00Z
Case 17,Turning - Machine 8,2012-01-18T08:36:00Z
Case 17,Turning - Machine 8,2012-01-18T09:00:00Z
Case 17,Turning - Machine 8,2012-01-18T09:00:00Z
Case 17,Turning - Machine 8,2012-01-18T09:00:00Z
Case 17,Turning - Machine 8,2012-01-18T09:00:00Z
Case 17,Turning - Machine 8,2012-01-18T09:12:00Z
Case 17,Turning - Machine 8,2012-01-18T09:42:00Z
Case 17,Turning - Machine 8,2012-01-18T09:57:00Z
Case 17,Turning - Machine 8,2012-01-18T10:14:00Z
Case 17,Turning - Machine 8,2012-01-18T10:20:00Z
Case 17,Turning - Machine 8,2012-01-18T10:27:00Z
Case 17,Turning - Machine 8,2012-01-18T10:41:00Z
Case 17,Turning Q.C.,2012-01-18T11:01:00Z
Case 17,Turning Q.C.,2012-01-18T11:02:00Z
Case 17,Laser Marking - Machine 7,2012-01-18T11:17:00Z
Case 17,Turning Q.C.,2012-01-18T12:08:00Z
Case 17,Turning - Machine 8,2012-01-18T13:20:00Z
Case 17,Turning - Machine 8,2012-01-18T14:00:00Z
Case 17,Turning - Machine 8,2012-01-18T14:16:00Z
Case 17,Turning - Machine 8,2012-01-18T15:12:00Z
Case 17,Turning Q.C.,2012-01-18T15:57:00Z
Case 17,Turning - Machine 8,2012-01-18T16:04:00Z
Case 17,Turning - Machine 8,2012-01-18T16:06:00Z
Case 17,Turning - Machine 8,2012-01-18T16:33:00Z
Case 17,Turning Q.C.,2012-01-18T17:57:00Z
Case 17,Turning Q.C.,2012-01-18T17:58:00Z
Case 17,Turning - Machine 8,2012-01-18T18:06:00Z
Case 17,Turning - Machine 8,2012-01-18T19:49:00Z
Case 17,Packing,2012-01-18T19:56:00Z
Case 17,Final Inspection Q.C.,2012-01-18T20:08:00Z
Case 17,Turning - Machine 8,2012-01-18T20:09:00Z
Case 17,Turning - Machine 8,2012-01-18T20:10:00Z
Case 17,Turning - Machine 8,2012-01-18T20:10:00Z
Case 17,Turning - Machine 8,2012-01-18T20:12:00Z
Case 17,Turning - Machine 8,2012-01-18T20:13:00Z
Case 17,Turning - Machine 8,2012-01-18T20:18:00Z
Case 17,Turning - Machine 8,2012-01-18T21:34:00Z
Case 17,Turning - Machine 8,2012-01-18T21:58:00Z
Case 17,Turning - Machine 8,2012-01-19T00:00:00Z
Case 174,Turning & Milling - Machine 6,2012-01-19T00:00:00Z
Case 174,Turning & Milling - Machine 6,2012-01-19T02:24:00Z
Case 174,Turning & Milling Q.C.,2012-01-19T02:31:00Z
Case 174,Turning & Milling - Machine 6,2012-01-19T06:25:00Z
Case 174,Turning & Milling - Machine 6,2012-01-19T06:51:00Z
Case 174,Turning & Milling - Machine 6,2012-01-19T06:53:00Z
Case 174,Turning & Milling - Machine 6,2012-01-19T06:53:00Z
Case 174,Turning & Milling - Machine 6,2012-01-19T06:58:00Z
Case 174,Turning & Milling Q.C.,2012-01-19T07:00:00Z
Case 174,Turning & Milling Q.C.,2012-01-19T07:00:00Z
Case 174,Laser Marking - Machine 7,2012-01-19T07:05:00Z
Case 174,Lapping - Machine 1,2012-01-19T07:07:00Z
Case 174,Lapping - Machine 1,2012-01-19T07:07:00Z
Case 174,Lapping - Machine 1,2012-01-19T07:08:00Z
Case 174,Round Grinding - Machine 12,2012-01-19T07:22:00Z
Case 174,Round Grinding - Machine 12,2012-01-19T07:39:00Z
Case 174,Round Grinding - Machine 12,2012-01-19T07:39:00Z
Case 174,Lapping - Machine 1,2012-01-19T07:40:00Z
Case 174,Packing,2012-01-19T07:42:00Z
Case 174,Final Inspection Q.C.,2012-01-19T07:58:00Z
Case 175,Round Grinding - Q.C.,2012-01-19T08:00:00Z
Case 175,Round Grinding - Q.C.,2012-01-19T08:00:00Z
Case 177,Lapping - Machine 1,2012-01-19T08:00:00Z
Case 177,Round Grinding - Machine 2,2012-01-19T08:32:00Z
Case 177,Round Grinding - Machine 2,2012-01-19T08:33:00Z
Case 177,Round Grinding - Machine 2,2012-01-19T09:00:00Z
Case 177,Final Inspection Q.C.,2012-01-19T09:01:00Z
Case 177,Final Inspection Q.C.,2012-01-19T09:30:00Z
Case 177,Final Inspection Q.C.,2012-01-19T09:32:00Z
Case 177,Final Inspection Q.C.,2012-01-19T10:00:00Z
Case 177,Grinding Rework - Machine 27,2012-01-19T10:11:00Z
Case 177,Packing,2012-01-19T10:46:00Z
Case 177,Final Inspection Q.C.,2012-01-19T10:57:00Z
Case 177,Lapping - Machine 1,2012-01-19T11:04:00Z
Case 178,Round Grinding - Machine 3,2012-01-19T11:52:00Z
Case 178,Round Grinding - Machine 2,2012-01-19T11:57:00Z
Case 178,Grinding Rework - Machine 27,2012-01-19T12:09:00Z
Case 178,Grinding Rework - Machine 27,2012-01-19T12:27:00Z
Case 178,Lapping - Machine 1,2012-01-19T13:20:00Z
Case 178,Lapping - Machine 1,2012-01-19T15:04:00Z
Case 178,Grinding Rework - Machine 27,2012-01-19T15:15:00Z
Case 178,Grinding Rework - Machine 2,2012-01-19T15:22:00Z
Case 178,Grinding Rework - Machine 2,2012-01-19T15:42:00Z
Case 178,Fix - Machine 19,2012-01-19T16:08:00Z
